7_layer_output_rolling_Sharpe_Ratio,7_layer_output_rolling_Sortino_Ratio,7_layer_output_rolling_Calmar_Ratio,7_layer_output_rolling_Stability,7_layer_output_rolling_Recovery_Factor,7_layer_output_rolling_Omega_Ratio,7_layer_output_rolling_Skewness,7_layer_output_rolling_Kurtosis,7_layer_output_rolling_Tail_Ratio,7_layer_output_rolling_Alpha,7_layer_output_rolling_Beta,7_layer_output_rolling_Common_Sense_Ratio,7_layer_output_rolling_Volatility,7_layer_output_rolling_Kelly_Criterion,7_layer_output_rolling_SQN_System_Quality_Number,7_layer_output_rolling_K_Ratio,7_layer_output_rolling_R_Squared,7_layer_output_rolling_CPC_Index,7_layer_output_rolling_VaR_Value_at_Risk,7_layer_output_rolling_CVaR_Conditional_Value_at_Risk,7_layer_output_rolling_Return_Standard_Deviation,7_layer_output_rolling_AHPR_Average_Holding_Period_Return,7_layer_output_rolling_GHPR_Geometric_Holding_Period_Return,7_layer_output_rolling_Drawdown_Duration,7_layer_output_rolling_Max_Drawdown_Duration,7_layer_output_rolling_TWR_Time_Weighted_Return,7_layer_output_rolling_MWR_Money_Weighted_Return,7_layer_output_rolling_Ulcer_Index,7_layer_output_rolling_MAE_Max_Adverse_Excursion,7_layer_output_rolling_MFE_Max_Favorable_Excursion,7_layer_output_rolling_MAR_Ratio,7_layer_output_rolling_Information_Ratio,7_layer_output_rolling_Treynor_Ratio,7_layer_output_rolling_Tracking_Error,7_layer_output_rolling_Active_Share
0.0146975644875504,0.0618653788384998,-0.4411630097355959,0.0283421877549555,-0.427249564167896,0.8993746446844798,2.717007441406582,6.9590540491898505,4.286994990185452,,,3.855614596062186,0.0679693050306437,-0.1067471824853786,-0.4913678883774923,-3.196803481396019,,0.342819493018571,-0.0532338308457711,-0.0714756423346686,0.0679693050306437,1.000998983243862,0.9989379445086728,30323133.0,30323133.0,-0.3185999999999996,,0.5017430739922266,,,-0.4411630097355959,,,,
0.0130160695909408,0.0549138444699519,-0.4791676380413444,0.0266411467747163,-0.4643958696526754,0.8915745640126491,2.720978169666123,6.984739127149737,4.287470073944132,,,3.82259926189402,0.0679103917560782,-0.107393505332421,-0.5336346393000888,-3.112141395282901,,0.3381640919666552,-0.0532116189131898,-0.0714756423346686,0.0679103917560782,1.000883926385045,0.9988263612191832,30323761.0,30323761.0,-0.3462999999999997,,0.5013800574028907,,,-0.4791676380413444,,,,
0.0129981753091332,0.0547625666614948,-0.4780765083698503,0.0250092488472257,-0.4643958696526754,0.8915745640126491,2.724839784344915,7.012703798733746,4.2879455544934135,,,3.823023188257442,0.0678165438739556,-0.1076393802935161,-0.533636095586673,-3.0282811842976463,,0.3372325104460859,-0.0531894069806085,-0.0714756423346686,0.0678165438739556,1.0008814913261332,0.9988295924910688,30410792.0,30410792.0,-0.3462999999999997,,0.501018780048645,,,-0.4780765083698503,,,,
0.0222305362487326,0.0950806642190387,-0.2649919251874898,0.0222923909613081,-0.2565374815609494,0.9401045743448448,2.680406659758579,6.682462682979853,4.314440767329594,,,4.056025501106434,0.0688456518623076,-0.1016019216911776,-0.2866269325039039,-2.8481113527992337,,0.3739139506825046,-0.0531671950480273,-0.0714756423346686,0.0688456518623076,1.0015304757592929,0.9994168534508036,30414909.0,30414909.0,-0.1912999999999995,,0.5004305553089391,,,-0.2649919251874898,,,,
0.0222001312789955,0.0948201692485756,-0.2643344674486215,0.0197693027238523,-0.2565374815609494,0.9401045743448448,2.68426373442812,6.709692214802514,4.314945045454174,,,4.056499575278093,0.0687510652905329,-0.101853428979235,-0.2866279252903432,-2.671148640127815,,0.3728895288998128,-0.053144983115446,-0.0714756423346686,0.0687510652905329,1.0015262826750206,0.9994184506479326,30499530.0,30499530.0,-0.1912999999999995,,0.4998448671666807,,,-0.2643344674486215,,,,
0.0311158452759749,0.1348394965752874,0.00083055503813,0.0164198087818424,0.0008046131151938,1.0001878581045118,2.6412668962131947,6.398304011796036,4.32386610852497,,,4.32467838181628,0.0697541044752245,-0.0941232774035824,0.0008638079787989,-2.373698852451101,,0.4209231304124383,-0.0531227711828647,-0.0714756423346686,0.0697541044752245,1.0021704579222153,1.0000016388539985,0.0,30499530.0,0.0006000000000003,,0.4991615519228547,,,0.00083055503813,,,,
0.0310734990833182,0.1344720865028752,0.0008250049835318,0.0134463432151844,0.0008046131151938,1.0001878581045118,2.6451171938305595,6.424832048743477,4.325546796252374,,,4.326359385274496,0.0696588389394916,-0.0943798252010638,0.0008638112030374,-2.086127247693492,,0.4197762009017777,-0.0531005592502834,-0.0714756423346686,0.0696588389394916,1.0021645438679314,1.0000016343884528,205464.0,30499530.0,0.0006000000000003,,0.498481031426571,,,0.0008250049835318,,,,
0.0298356830683864,0.1293114569860999,-0.0409584833169283,0.0109403029325469,-0.0399624513879575,0.9907576838383524,2.649895888803019,6.452891348833548,4.327228890629548,,,4.287235273118534,0.0695845572005839,-0.0951561853439807,-0.0428617464201148,-1.8262563280285504,,0.4134459841117777,-0.0530783473177022,-0.0714756423346686,0.0695845572005839,1.0020761027950906,0.9999177940226536,206099.0,30499530.0,-0.0297999999999996,,0.4978058060345957,,,-0.0409584833169283,,,,
0.0297953018574079,0.1289610194332921,-0.0404972767347331,0.0087364857449952,-0.0399624513879575,0.9907576838383524,2.6537273739512264,6.479393268339276,4.3289123934231695,,,4.288903216447078,0.0694900326958162,-0.0954100767460398,-0.0428619043804481,-1.573520997695596,,0.4123255342903366,-0.0530561353851209,-0.0714756423346686,0.0694900326958162,1.0020704765002528,0.9999180167939477,561871.0,30499530.0,-0.0297999999999996,,0.4971333307276367,,,-0.0404972767347331,,,,
0.028305960546597,0.1227966710306965,-0.0891252608181141,0.0069235329757097,-0.0879710339278529,0.9798779178552806,2.6580046076132686,6.505308432500325,4.330597306402881,,,4.243456671667741,0.069425375741184,-0.0964669704198581,-0.094229792098724,-1.3479531954401829,,0.404824525644493,-0.0530339234525396,-0.0714756423346686,0.069425375741184,1.0019651519466626,0.9998166366322848,562127.0,30499530.0,-0.0655999999999995,,0.4964729888132013,,,-0.0891252608181141,,,,
0.0282678592468445,0.1224656826990774,-0.0875172961884389,0.0053494233013438,-0.0879710339278529,0.9798779178552806,2.6618148833170445,6.531771688482001,4.332283631341287,,,4.245109064237214,0.0693315692579299,-0.0967183125335255,-0.0942301332002908,-1.1274456436192766,,0.4037333544163407,-0.0530117115199583,-0.0714756423346686,0.0693315692579299,1.001959855041146,0.9998171308279744,1153888.0,30499530.0,-0.0655999999999995,,0.4958153343295964,,,-0.0875172961884389,,,,
0.026831452711309,0.1165008610389678,-0.1320696342784329,0.0040771991135195,-0.1327611640069732,0.9699407924700166,2.666176247184434,6.558095036418294,4.333971370013966,,,4.20369562517371,0.0692656596785031,-0.0976348391071656,-0.1420459149026329,-0.9298934788717814,,0.3970517933357154,-0.0529894995873771,-0.0714756423346686,0.0692656596785031,1.0018584982721814,0.9997197972711792,1158753.0,30499530.0,-0.0989999999999995,,0.4951753627738248,,,-0.1320696342784329,,,,
0.0267955323649504,0.116188526290874,-0.1310691218473667,0.002994945452877,-0.1327611640069732,0.9699407924700166,2.669965993218361,6.584522030119354,4.335660524199475,,,4.205334004723007,0.0691725649575647,-0.0978836405698478,-0.1420464177808111,-0.7360103867945181,,0.3959873113160486,-0.0529672876547958,-0.0714756423346686,0.0691725649575647,1.001853515703087,0.9997205483799556,1413802.0,30499530.0,-0.0989999999999995,,0.4945380011764643,,,-0.1310691218473667,,,,
0.0255274368880852,0.1108797884074483,-0.1688356873703456,0.0021401819729457,-0.1709802869786776,0.961619506321493,2.6746118938021506,6.612172319530265,4.337351095679355,,,4.170881419370168,0.0691014741656906,-0.0985298019232927,-0.1827892922646923,-0.5605386607522841,,0.3906537642786169,-0.0529450757222145,-0.0714756423346686,0.0691014741656906,1.0017639835206382,0.9996353803270668,1413888.0,30499530.0,-0.1274999999999996,,0.4939207763142874,,,-0.1688356873703456,,,,
0.0254934465034052,0.1105841089716951,-0.1683966955189717,0.0014389026934583,-0.1709802869786776,0.961619506321493,2.678382912893946,6.638570958401331,4.339043086238137,,,4.1725084704960045,0.0690090908009748,-0.0987760424199556,-0.1827899238343174,-0.3878261293209374,,0.3896120209072073,-0.0529228637896332,-0.0714756423346686,0.0690090908009748,1.001759279564583,0.9996363524693824,1503084.0,30499530.0,-0.1274999999999996,,0.4933060772137096,,,-0.1683966955189717,,,,
0.0340823269563145,0.1499137106872359,0.1044090445986454,0.0007003805919042,0.1063430333914443,1.023871161950632,2.63654023086148,6.338659037343232,4.351387262619299,,,4.455259932675201,0.069976827740217,-0.0908630874006611,0.1089844664828793,-0.1131221396099596,,0.4405141507747706,-0.0529006518570519,-0.0714756423346686,0.069976827740217,1.0023849731224077,1.0002029798605214,0.0,30499530.0,0.0793000000000005,,0.4926496483438067,,,0.1044090445986454,,,,
0.0340371627179727,0.1495160615872697,0.1042746946165695,0.0002328865722329,0.1063430333914443,1.023871161950632,2.640303534334943,6.364395313701973,4.351469604902045,,,4.455344240563914,0.0698838194435686,-0.0911139720284805,0.10898484734864,0.1535027259954227,,0.4393456782262963,-0.0528784399244707,-0.0714756423346686,0.0698838194435686,1.002378646933754,1.000202441397909,39844.0,30499530.0,0.0793000000000005,,0.4919958329948829,,,0.1042746946165695,,,,
0.0321687718815379,0.1414916079906565,0.0368326511745346,2.525925876943382e-05,0.0375486120423764,1.008300477277443,2.6431565974160085,6.384567335063286,4.351552016390684,,,4.387671975024348,0.0698382689148969,-0.0929096600812576,0.0383854778389016,0.3884982825666262,,0.4276468427089664,-0.0528562279918894,-0.0714756423346686,0.0698382689148969,1.0022466113413249,1.0000730586660962,42206.0,30499530.0,0.0280000000000006,,0.4913506957761427,,,0.0368326511745346,,,,
0.0321263732833756,0.1411182792096785,0.036736320676737,2.4988171631003445e-05,0.0375486120423764,1.008300477277443,2.6468948783278097,6.410243705019074,4.351634497172502,,,4.387755140436021,0.0697459245446318,-0.0931582520337827,0.0383856119656052,0.6181032124054798,,0.4265184869234547,-0.0528340160593081,-0.0714756423346686,0.0697459245446318,1.002240683606915,1.0000728658921445,125354.0,30499530.0,0.0280000000000006,,0.4907081215118956,,,0.036736320676737,,,,
0.0308055434984343,0.1355832691669747,-0.0085250192634007,0.0002055750969887,-0.0087166420812658,0.9980926110687248,2.6513264044708724,6.436499722900079,4.3517170473349305,,,4.343416630406802,0.0696780585148315,-0.0940800305455963,-0.0089009839171892,0.8271196766828213,,0.4194479411663093,-0.0528118041267268,-0.0714756423346686,0.0696780585148315,1.002146470462465,0.999982839049908,148763.0,30499530.0,-0.0064999999999992,,0.4900789950969912,,,-0.0085250192634007,,,,
0.0307651578264888,0.1352274075681113,-0.0084957633083063,0.0005522895058804,-0.0087166420812658,0.9980926110687248,2.655045879685609,6.462146274425766,4.351799666965544,,,4.343499092449647,0.0695864033527061,-0.0943261677853141,-0.0089010147354888,1.032169126941468,,0.4183470279349017,-0.0527895921941456,-0.0705413398276425,0.0695864033527061,1.0021408366817235,0.9999828840913862,260164.0,30499530.0,-0.0064999999999992,,0.489452368880897,,,-0.0084957633083063,,,,
0.0295022446905472,0.1299062930817238,-0.0503406954669207,0.0010268874129162,-0.0516293415582673,0.9888074888074888,2.659548059931479,6.488783348262118,4.361098352074795,,,4.312286709957555,0.069517242507493,-0.0951112283770879,-0.0526710841447997,1.2195328539252974,,0.4120842414591762,-0.0526754765015093,-0.0705413398276425,0.069517242507493,1.0020509146986682,0.9998972285432504,260918.0,30499530.0,-0.0384999999999993,,0.4888432021589697,,,-0.0503406954669207,,,,
0.0294637722273227,0.1295671121598394,-0.0500224738302521,0.0016354262730095,-0.0516293415582673,0.9888074888074888,2.663249392989662,6.514402451567912,4.370437413836229,,,4.321521244165697,0.0694262708189931,-0.0953549185685438,-0.0526712641194131,1.4039147366472324,,0.4110083034919198,-0.052561360808873,-0.0705413398276425,0.0694262708189931,1.002045559830003,0.9998974968622828,470763.0,30499530.0,-0.0384999999999993,,0.4882364623579819,,,-0.0500224738302521,,,,
0.0280906692907366,0.1237905129536851,-0.0941178928316837,0.0023244983893674,-0.0970899825667156,0.9791576704954372,2.667512023859959,6.540049947939348,4.379817115806663,,,4.288531524309296,0.0693617036485097,-0.0962264836647425,-0.0989439512093416,1.5710323958395918,,0.4044725481192403,-0.0524472451162368,-0.0705413398276425,0.0693617036485097,1.0019484166786323,0.9998043038551538,471807.0,30499530.0,-0.0723999999999993,,0.4876530752751525,,,-0.0941178928316837,,,,
0.0280542304850915,0.1234689791538054,-0.0937452091945554,0.0031204270764257,-0.0970899825667156,0.9791576704954372,2.6711942563347506,6.565636110427439,4.38923772384172,,,4.297755784927554,0.0692714012285312,-0.0964677837932181,-0.0989442834297759,1.735924069151816,,0.4034219700721773,-0.0523331294236005,-0.0705413398276425,0.0692714012285312,1.0019433558560904,0.9998048121072184,606117.0,30499530.0,-0.0723999999999993,,0.4870720254626611,,,-0.0937452091945554,,,,
0.0269454434451653,0.11870854071161,-0.1279906983550231,0.0039703704795837,-0.1324929596352419,0.9717722350789978,2.6758534961658675,6.593179913756051,4.398699506120952,,,4.274534050504041,0.0691986859174478,-0.096955237262583,-0.1349373195627936,1.887616120658467,,0.3987762386784462,-0.0522190137309643,-0.0705413398276425,0.0691986859174478,1.0018645892778684,0.9997305335394908,606632.0,30499530.0,-0.0987999999999994,,0.4865131983173795,,,-0.1279906983550231,,,,
0.0269106726900701,0.1184018002963346,-0.1275335069365373,0.0049074769715379,-0.1324929596352419,0.9717722350789978,2.679519196108539,6.618744697838197,4.408202733173287,,,4.283769022697152,0.069109057181059,-0.0971941004359265,-0.1349377641419257,2.0375628034815763,,0.3977458091211376,-0.052104898038328,-0.0705413398276425,0.069109057181059,1.0018597712177189,0.9997312297416744,729957.0,30499530.0,-0.0987999999999994,,0.4859566215163018,,,-0.1275335069365373,,,,
0.0257753941104429,0.1135430383145582,-0.1616984942032755,0.0058692570439612,-0.1678959367037681,0.964497377002694,2.684122846687663,6.646081802018246,4.417747677902812,,,4.260906047597003,0.06903783035654,-0.0976762249958695,-0.1708856714347813,2.1748706588862974,,0.3932006474231767,-0.0519907823456917,-0.0705413398276425,0.06903783035654,1.0017794772859698,0.9996553171740482,730764.0,30499530.0,-0.1251999999999995,,0.4854252996320359,,,-0.1616984942032755,,,,
0.0257423059228939,0.1132511538972971,-0.1612878376766015,0.0069016706345678,-0.1678959367037681,0.964497377002694,2.6877718895460223,6.671623904945843,4.427334615614894,,,4.270152623873796,0.068948865713444,-0.0979126878267198,-0.1708862224241443,2.310806415511707,,0.3921898488436827,-0.0518766666530555,-0.0705413398276425,0.068948865713444,1.001774902794232,0.9996562030958188,819958.0,30499530.0,-0.1251999999999995,,0.484896131769779,,,-0.1612878376766015,,,,
0.0246390907823223,0.1085098813948849,-0.1935893157404446,0.0079363842824598,-0.2014214831701755,0.9577080106997043,2.692388436746404,6.699106638920112,4.4369638240426585,,,4.249315797470447,0.0688773361879027,-0.0983204899648612,-0.2048933475157781,2.435085832756652,,0.3880481142823937,-0.0517625509604192,-0.0705413398276425,0.0688773361879027,1.0016970749391785,0.9995827684722116,823030.0,30499530.0,-0.1501999999999995,,0.4843937565507845,,,-0.1935893157404446,,,,
0.0246076245626873,0.1082323625166371,-0.1922074595099415,0.00902818354665,-0.2014214831701755,0.9577080106997043,2.696021205685229,6.724627156294343,4.446635583373796,,,4.258578518859437,0.068789028772488,-0.0985545736157488,-0.2048939927905612,2.5582743696412047,,0.3870556638622341,-0.051648435267783,-0.0705413398276425,0.068789028772488,1.0016927345940654,0.9995838353384452,1079159.0,30499530.0,-0.1501999999999995,,0.4838934334583235,,,-0.1922074595099415,,,,
0.0235572172104068,0.1036864085946781,-0.2220285180621812,0.0101053140926123,-0.2325331902910017,0.951492432931435,2.700668727951264,6.7523616593976765,4.456350176277754,,,4.240183471220949,0.0687166120298413,-0.0988696875912824,-0.2364283520098719,2.6708261012053933,,0.3833828650195911,-0.0515343195751467,-0.0705413398276425,0.0687166120298413,1.0016187721555505,0.9995143160007772,1080916.0,30499530.0,-0.1733999999999995,,0.4834204888261664,,,-0.2220285180621812,,,,
0.0235272870072853,0.1034225754939283,-0.2215326820852307,0.0112284914213119,-0.2325331902910017,0.951492432931435,2.704285773920434,6.777862486577638,4.466107887933259,,,4.2494678600238895,0.0686289558983912,-0.0991014090892351,-0.2364290783134371,2.78249815320706,,0.3824073361009662,-0.0514202038825104,-0.0705413398276425,0.0686289558983912,1.001614653142432,0.9995155515385274,1162323.0,30499530.0,-0.1733999999999995,,0.4829494914195807,,,-0.2215326820852307,,,,
0.0221359003653788,0.097513870090363,-0.2603470279810999,0.0122939256897143,-0.2730320504224218,0.9435213182057756,2.70833667193782,6.802895057496858,4.4759090060562405,,,4.223115565563287,0.0685685274891148,-0.0997547853011256,-0.2773791145074587,2.880794638223211,,0.3773320401288418,-0.0513060881898742,-0.0705413398276425,0.0685685274891148,1.0015178260926998,0.9994223656087432,1162712.0,30499530.0,-0.2035999999999995,,0.4825169494140114,,,-0.2603470279810999,,,,
0.0221079199418619,0.0972669995331722,-0.2567431298135061,0.0133943396406192,-0.2730320504224218,0.9435213182057756,2.711934930818042,6.828360493336637,4.485753820928092,,,4.232404358268668,0.0684814988917154,-0.0999842514546868,-0.277379939183876,2.978416500399534,,0.3763767691411739,-0.0511919724972379,-0.0705413398276425,0.0684814988917154,1.0015139834949969,0.9994238275529224,1683784.0,30499530.0,-0.2035999999999995,,0.4820862123477622,,,-0.2567431298135061,,,,
0.0211908500572278,0.0932043090441129,-0.2810265206583542,0.0144567769209933,-0.2986455679227571,0.9385485651214128,2.716632808208042,6.856614683948381,4.495642625424341,,,4.219378935390677,0.0684067587274687,-0.1000919179997767,-0.303305106983558,3.06740885462804,,0.3737038705236509,-0.0510778568046016,-0.0705413398276425,0.0684067587274687,1.001449597367095,0.9993640182243528,1685312.0,30499530.0,-0.2226999999999995,,0.4816824078978337,,,-0.2810265206583542,,,,
0.0211641999827774,0.0929695374848079,-0.2800847168095876,0.0155472150129888,-0.2986455679227571,0.9385485651214128,2.720216623693822,6.882064958783822,4.505575715043694,,,4.228701622400142,0.0683203706973559,-0.10031905016272,-0.3033059850956661,3.155839119864972,,0.3727625509505435,-0.0509637411119654,-0.0705413398276425,0.0683203706973559,1.0014459459883365,0.9993656196853246,1813379.0,30499530.0,-0.2226999999999995,,0.4812803014827177,,,-0.2800847168095876,,,,
0.0291906189759266,0.129855120624285,-0.0550735957311579,0.0172997475991681,-0.0591390639667425,0.9878311258278146,2.678352732198233,6.582348521961583,4.517943361984252,,,4.4629650776952055,0.0691874263887245,-0.0943579618090612,-0.0583501517964233,3.314501914174219,,0.411899839120386,-0.0508496254193291,-0.0705413398276425,0.0691874263887245,1.0020196238016383,0.99988668487815,1818808.0,30499530.0,-0.0440999999999994,,0.4807094614817296,,,-0.0550735957311579,,,,
0.029154077120509,0.129529669194149,-0.0550190316547361,0.0191165411888995,-0.0591390639667425,0.9878311258278146,2.681926741383241,6.6071704171799,4.528065837173182,,,4.47296437375725,0.0691005268155951,-0.0945896383902695,-0.0583503353516336,3.471388850442684,,0.4108675086965253,-0.0507355097266929,-0.0705413398276425,0.0691005268155951,1.0020145620878498,0.999886968859898,1853160.0,30499530.0,-0.0440999999999994,,0.4801408092564942,,,-0.0550190316547361,,,,
0.0277189028153869,0.1234176407419965,-0.1008180482756268,0.0208671583860449,-0.1082204639935631,0.9779544336993936,2.6857392768829302,6.630822566476763,4.538233950507384,,,4.43818601306381,0.069043294592715,-0.0955305324055364,-0.1066532461505803,3.612949665223431,,0.4040768344307474,-0.0506213940340566,-0.0705413398276425,0.069043294592715,1.0019138043728697,0.9997896652031846,1853179.0,30499530.0,-0.0806999999999994,,0.4795975391959148,,,-0.1008180482756268,,,,
0.0276843789430588,0.1231098660768045,-0.1005674409997242,0.0226677578231479,-0.1082204639935631,0.9779544336993936,2.689294446049099,6.65560794885895,4.548448011330107,,,4.448174899131468,0.0689570026950082,-0.0957600497132466,-0.1066535756523403,3.7531815084750986,,0.40306916152693,-0.0505072783414203,-0.0695873368997272,0.0689570026950082,1.0019090317933863,0.9997901896738332,1941178.0,30499530.0,-0.0806999999999994,,0.4790563672224966,,,-0.1005674409997242,,,,
0.0263634928230648,0.1174749841017664,-0.1412411406877594,0.0243903652874288,-0.1518036743998927,0.9693482440226368,2.6933533696573666,6.680320642770861,4.561755017976909,,,4.421929216337369,0.0688960381352421,-0.0964979962466109,-0.1494701097679768,3.879921809623845,,0.3973585151548776,-0.0503584547745763,-0.0695873368997272,0.0688960381352421,1.001816340206916,0.9997011993730854,1943257.0,30499530.0,-0.1131999999999995,,0.4785428420604728,,,-0.1412411406877594,,,,
0.0263308221636857,0.1171834829005213,-0.140916765031303,0.0261518192401702,-0.1518036743998927,0.9693482440226368,2.6968909343849043,6.705074919954839,4.575140909735812,,,4.434904807008539,0.0688103526731124,-0.0967253439547276,-0.1494705618960621,4.005641468653869,,0.3963725138765777,-0.0502096312077323,-0.0695873368997272,0.0688103526731124,1.0018118331592565,0.9997019407033394,2026144.0,30499530.0,-0.1131999999999995,,0.4780313178561227,,,-0.140916765031303,,,,
0.0252769768681639,0.112597715608966,-0.1722085445107063,0.0278445088691148,-0.1853292208663001,0.9628304779322772,2.7013637271330784,6.731755306565914,4.588606390149028,,,4.41805008367029,0.0687411359510869,-0.0971047279754916,-0.1823842823653157,4.120883025662623,,0.3923868131169205,-0.0500608076408883,-0.0695873368997272,0.0687411359510869,1.001737568103327,0.9996319191103774,2027856.0,30499530.0,-0.1381999999999995,,0.4775445867766249,,,-0.1722085445107063,,,,
0.0252458088126132,0.1123196965580796,-0.1709865342250003,0.0295679340399323,-0.1853292208663001,0.9628304779322772,2.7048861770904105,6.756489875053354,4.602152171149829,,,4.4310923744652575,0.0686560618667048,-0.0973298644834004,-0.1823848225030167,4.235300328749115,,0.3914179567882367,-0.0499119840740443,-0.0695873368997272,0.0686560618667048,1.0017332778117136,0.999632827785209,2289303.0,30499530.0,-0.1381999999999995,,0.4770597663816461,,,-0.1709865342250003,,,,
0.024145737423491,0.1075583357358277,-0.2027748331269565,0.0312037213289004,-0.2195252782620356,0.956272037610856,2.709280205500109,6.782839395756337,4.615778973188027,,,4.413940363851858,0.0685888670167811,-0.0977285855496872,-0.2159192693635337,4.339128814880939,,0.3874050938562166,-0.0497631605072002,-0.0695873368997272,0.0685888670167811,1.001656128773162,0.999559781952503,2289397.0,30499530.0,-0.1636999999999995,,0.4766028933108993,,,-0.2027748331269565,,,,
0.0241161119489399,0.1072940646406536,-0.2023202066798233,0.0328632671995829,-0.2195252782620356,0.956272037610856,2.7127872448208774,6.80755221709982,4.6294875253577015,,,4.427049468967848,0.0685043950780708,-0.0979515476211174,-0.2159198937834475,4.442292141144719,,0.3864532385887566,-0.0496143369403562,-0.0695873368997272,0.0685043950780708,1.0016520596606973,0.9995608633318036,2373363.0,30499530.0,-0.1636999999999995,,0.4761478301642994,,,-0.2023202066798233,,,,
0.0321892900040722,0.1451369504732134,0.0447042643619561,0.0353832950702575,0.0489472978409547,1.0097499732877444,2.6734392136340097,6.523023910725495,4.644765715138696,,,4.6900520567891295,0.0694251177415855,-0.0913677192050678,0.0465419068209283,4.615737679655693,,0.4298292683122335,-0.0494655133735122,-0.0695873368997272,0.0694251177415855,1.0022347452485507,1.000087870656708,2377735.0,30499530.0,0.0365000000000006,,0.4755680099881493,,,0.0447042643619561,,,,
0.0321499704546468,0.1447820924035967,0.0445966469917574,0.0379524883407152,0.0489472978409547,1.0097499732877444,2.6769398896955843,6.547160926773596,4.658741740414232,,,4.704164347937771,0.0693400737920573,-0.0915948154375404,0.0465420463144492,4.787114576564679,,0.4287783410058467,-0.0493166898066682,-0.0695873368997272,0.0693400737920573,1.0022292813237377,1.0000876558046108,2459581.0,30499530.0,0.0365000000000006,,0.4749903225162589,,,0.0445966469917574,,,,
0.0309390382030147,0.1395786642682355,0.0028140490661202,0.0404354261772184,0.0030843502749094,1.000608819948118,2.681078937344659,6.571908228603343,4.672802372246482,,,4.675647267544319,0.0692770997721835,-0.092381787603325,0.0029299959220126,4.945535361255917,,0.4224651605525072,-0.0491678662398241,-0.0695873368997272,0.0692770997721835,1.0021433668364457,1.0000056033304514,2463278.0,30499530.0,0.0023000000000006,,0.474423795853552,,,0.0028140490661202,,,,
0.0309014323891181,0.1392390568125951,0.0028071347094196,0.042956953680611,0.0030843502749094,1.000608819948118,2.6845634648825785,6.596019831842597,4.686948381241046,,,4.689801888911345,0.0691926446985791,-0.0926067918979432,0.0029300046370151,5.102359847747933,,0.4214372647847396,-0.0490190426729801,-0.0695873368997272,0.0691926446985791,1.0021381518319774,1.000005589697006,2548319.0,30499530.0,0.0023000000000006,,0.473859353632089,,,0.0028071347094196,,,,
0.0298653441961072,0.1346968961738222,-0.0317729218385658,0.0453961620175091,-0.0348665683250637,0.9931688605133864,2.688934977804905,6.621923327757068,4.701180547390362,,,4.669066127319384,0.0691246158766789,-0.0931207175398217,-0.0331003771339878,5.248440049389504,,0.4165798132909265,-0.0488702191061361,-0.0695873368997272,0.0691246158766789,1.0020644304455808,0.9999360603565086,2548955.0,30499530.0,-0.0259999999999993,,0.4733083391026859,,,-0.0317729218385658,,,,
0.0298292212687076,0.1343707535680744,-0.0316989746347705,0.0478658267283052,-0.0348665683250637,0.9931688605133864,2.692404929671287,6.646016395958588,4.715499660217081,,,4.683287424289059,0.0690407505477709,-0.0933436043944239,-0.0331004745284675,5.393244524126793,,0.4155711454621349,-0.0487213955392921,-0.0695873368997272,0.0690407505477709,1.0020594318246472,0.9999362151691098,2630757.0,30499530.0,-0.0259999999999993,,0.4727593553593041,,,-0.0316989746347705,,,,
0.0286372137542944,0.1292264252259692,-0.0706910669929616,0.0502200860631926,-0.0776451656161995,0.9849140177175612,2.696525240421038,6.670791749078054,4.729906518920059,,,4.658551232978039,0.0689783359683618,-0.0940129148598443,-0.0736519530612318,5.526250734420869,,0.4100476664297005,-0.0485725719724481,-0.0695873368997272,0.0689783359683618,1.0019753473515414,0.9998559430995893,2634180.0,30499530.0,-0.0578999999999993,,0.4722293741930894,,,-0.0706910669929616,,,,
0.0286027453883827,0.1289150362495211,-0.0701810195894414,0.0525976255702079,-0.0776451656161995,0.9849140177175612,2.6999793866453823,6.694859769575036,4.74440193252305,,,4.672827969028239,0.0688950466693885,-0.0942337463319664,-0.073652166755655,5.658254549905017,,0.4090595997636048,-0.048423748405604,-0.0695873368997272,0.0688950466693885,1.0019705874784053,0.9998562901997066,2893562.0,30499530.0,-0.0578999999999993,,0.4717013559893902,,,-0.0701810195894414,,,,
0.0275569405604982,0.1243322947775749,-0.1031695844369226,0.0548654760516609,-0.1139868579857853,0.9780083309616828,2.704296320020793,6.720620885575769,4.7589867200261535,,,4.654328659121592,0.0688284895519873,-0.0946829948443662,-0.1080617254211182,5.7801138958974025,,0.4046732019128854,-0.04827492483876,-0.0695873368997272,0.0688284895519873,1.0018967025954528,0.9997864862259008,2895206.0,30499530.0,-0.0849999999999994,,0.4711931808473859,,,-0.1031695844369226,,,,
0.0275239332338081,0.1240341357972929,-0.1029321666593781,0.0571510248679409,-0.1139868579857853,0.9780083309616828,2.7077359892281216,6.744669635243325,4.773661710560069,,,4.6686809221205445,0.0687457759728072,-0.0949017564340633,-0.1080620339926492,5.901160617988875,,0.403702762579761,-0.048126101271916,-0.0695873368997272,0.0687457759728072,1.0018921541479815,0.9997869981948052,2979239.0,30499530.0,-0.0849999999999994,,0.470686898288184,,,-0.1029321666593781,,,,
