4_layer_output_rolling_profitable_trade,4_layer_output_rolling_unprofitable_trade,4_layer_output_rolling_winrate,4_layer_output_rolling_gross_profit,4_layer_output_rolling_gross_loss,4_layer_output_rolling_net,4_layer_output_rolling_profit_factor,4_layer_output_rolling_balance_drawdown_absolute,4_layer_output_rolling_balance_drawdown_maximal,4_layer_output_rolling_balance_drawdown_relative,4_layer_output_rolling_total_deals,4_layer_output_rolling_win_count,4_layer_output_rolling_lose_count,4_layer_output_rolling_total_trades,4_layer_output_rolling_average_profit,4_layer_output_rolling_average_loss,4_layer_output_rolling_expected_payoff,4_layer_output_rolling_LR_correlation,4_layer_output_rolling_long_trades_won,4_layer_output_rolling_short_trades_won,4_layer_output_rolling_largest_profit_trade,4_layer_output_rolling_largest_loss_trade,4_layer_output_rolling_maximum_consecutive_wins,4_layer_output_rolling_maximum_consecutive_loses,4_layer_output_rolling_maximal_consecutive_profit,4_layer_output_rolling_maximal_consecutive_loss,4_layer_output_rolling_average_consecutive_wins,4_layer_output_rolling_average_consecutive_loses,5_layer_output_rolling_Expectancy_Expectancy,5_layer_output_rolling_GPR_GainToPainRatio,5_layer_output_rolling_CAGR_CompoundAnnualGrowthRate,5_layer_output_rolling_Martin_MartinRatio,5_layer_output_rolling_Sterling_SterlingRatio,5_layer_output_rolling_Burke_BurkeRatio,5_layer_output_rolling_RoR_RiskOfRuin,5_layer_output_rolling_DSR_DeflatedSharpeRatio,5_layer_output_rolling_PainIndex_PainIndex,5_layer_output_rolling_PainRatio_PainRatio,5_layer_output_rolling_Lake_LakeRatio,5_layer_output_rolling_OWLR_OutlierWinLossRatio,5_layer_output_rolling_PI_ProfitabilityIndex
50,256,0.1633986928104575,939.56,-747.9999999999997,191.55999999999992,1.2560962566844924,74.57,114.17,74.57,613,50,256,306,18.7912,-2.9218749999999987,0.6260130718954245,0.7120070701040682,15,35,50.3,-10.66,4.0,25.0,94.44,-114.17,1.3157894736842106,6.564102564102564,0.3124959216965742,1.256096256684492,0.8782460717873273,2.1021500991536968,1.1777471795458323,0.0849050428177022,0.2049542536067174,0.931749444280564,0.3619482270708475,2.4264411484889523,130.11589058258514,4.718574108818011,1.256096256684492
50,257,0.1628664495114006,939.56,-756.5299999999996,183.02999999999992,1.2419335650932553,74.57,114.17,74.57,614,50,257,307,18.7912,-2.9436964980544733,0.596188925081433,0.7129863725349581,15,35,50.3,-10.66,4.0,25.0,94.44,-114.17,1.3157894736842106,6.589743589743589,0.2980944625407166,1.2419335650932548,0.8446702824369376,2.023392965984885,1.1327213121053208,0.0816574945027359,0.209134833165212,0.9290583919023284,0.3614637270227314,2.336805104606856,136.28470742501236,4.718574108818011,1.2419335650932548
50,257,0.1628664495114006,939.56,-756.5299999999996,183.02999999999992,1.2419335650932553,74.57,114.17,74.57,615,50,257,307,18.7912,-2.9436964980544733,0.596188925081433,0.7140000011115537,15,35,50.3,-10.66,4.0,25.0,94.44,-114.17,1.3157894736842106,6.589743589743589,0.2976097560975609,1.2419335650932548,0.8428360237725865,2.020603259645839,1.130261531141996,0.0814785874698596,0.209135576079409,0.9290597194783928,0.3609808025845278,2.3348499912962177,136.3895536250889,4.718574108818011,1.2419335650932548
50,258,0.1623376623376623,939.56,-767.4399999999996,172.11999999999992,1.2242781194621084,74.57,114.17,74.57,616,50,258,308,18.7912,-2.974573643410851,0.5588311688311686,0.7152546242316103,15,35,50.3,-10.91,4.0,25.0,94.44,-114.17,1.3157894736842106,6.615384615384615,0.2794155844155844,1.2242781194621075,0.7993970751492172,1.9179291733350776,1.0720089515210105,0.0772755685623809,0.2148115738675775,0.9253811666489276,0.3605589429887547,2.2171051105343107,145.2096211945155,4.61044912923923,1.2242781194621075
50,258,0.1623376623376623,939.56,-767.4399999999996,172.11999999999992,1.2242781194621084,74.57,114.17,74.57,617,50,258,308,18.7912,-2.974573643410851,0.5588311688311686,0.7165228120454152,15,35,50.3,-10.91,4.0,25.0,94.44,-114.17,1.3157894736842106,6.615384615384615,0.2789627228525121,1.2242781194621075,0.7925344599955031,1.9029161208709064,1.0628060345923336,0.0766085184174534,0.2148122651392231,0.925382485561286,0.3601384508471008,2.2006382771163167,145.38449918661408,4.61044912923923,1.2242781194621075
50,259,0.1618122977346278,939.56,-775.6499999999996,163.9099999999999,1.2113195384516218,74.57,114.17,74.57,618,50,259,309,18.7912,-2.994787644787644,0.5304530744336566,0.7179224636819446,15,35,50.3,-10.91,4.0,25.0,94.44,-114.17,1.3157894736842106,6.641025641025641,0.2652265372168285,1.211319538451621,0.7596536304756678,1.8253038169080555,1.0187121234754832,0.0734244875955679,0.2193311286195013,0.9224225091884858,0.3597639472748792,2.1115335103193407,152.90031114636088,4.61044912923923,1.211319538451621
50,259,0.1618122977346278,939.56,-775.6499999999996,163.9099999999999,1.2113195384516218,74.57,114.17,74.57,619,50,259,309,18.7912,-2.994787644787644,0.5304530744336566,0.7193247966774117,15,35,50.3,-10.91,4.0,25.0,94.44,-114.17,1.3157894736842106,6.641025641025641,0.2647980613893376,1.211319538451621,0.7578424664787351,1.8222836235213185,1.0162833129659852,0.0732437628452098,0.2193317789409445,0.9224238184330616,0.3593906537303546,2.1086871865269283,153.13403697150883,4.61044912923923,1.211319538451621
51,259,0.164516129032258,1000.16,-775.6499999999996,224.5099999999999,1.2894475601108752,74.57,114.17,74.57,620,51,259,310,19.61098039215686,-2.994787644787644,0.7242258064516126,0.7193728072963632,15,36,60.6,-10.91,4.0,25.0,94.44,-114.17,1.3076923076923077,6.641025641025641,0.3621129032258064,1.2894475601108748,0.9899292820752827,2.3822740807231546,1.327516805786889,0.0956744294190134,0.1934886299149796,0.9408484564907712,0.3588109913856283,2.758915712844947,111.79991982539758,5.554537121906508,1.2894475601108748
51,259,0.164516129032258,1000.16,-775.6499999999996,224.5099999999999,1.2894475601108752,74.57,114.17,74.57,621,51,259,310,19.61098039215686,-2.994787644787644,0.7242258064516126,0.7195242374225297,15,36,60.6,-10.91,4.0,25.0,94.44,-114.17,1.3076923076923077,6.641025641025641,0.3615297906602254,1.2894475601108748,0.9863109313804947,2.375479881218286,1.3226645184128938,0.0953247239961816,0.1934895249685637,0.9408497485862044,0.3582331959083567,2.7532650313981875,111.79991982539758,5.554537121906508,1.2894475601108748
51,260,0.1639871382636656,1000.16,-784.8099999999996,215.3499999999999,1.2743976249028433,74.57,114.17,74.57,622,51,260,311,19.61098039215686,-3.018499999999998,0.6924437299035366,0.7200705967550952,15,36,60.6,-10.91,4.0,25.0,94.44,-114.17,1.3076923076923077,6.5,0.3462218649517685,1.2743976249028428,0.9403153926187628,2.26651259593442,1.2609834955327384,0.0908788754997833,0.1979141384251302,0.93811060036998,0.357711523831911,2.62869751174306,116.6055258880892,5.554537121906508,1.2743976249028428
51,260,0.1639871382636656,1000.16,-784.8099999999996,215.3499999999999,1.2743976249028433,74.57,114.17,74.57,623,51,260,311,19.61098039215686,-3.018499999999998,0.6924437299035366,0.7206780462004226,15,36,60.6,-10.91,4.0,25.0,94.44,-114.17,1.3076923076923077,6.5,0.3456661316211878,1.2743976249028428,0.9403117307504498,2.268312916889433,1.260978584887287,0.0908780380468322,0.1979149891320369,0.9381118886345018,0.3571915264651811,2.6325141026045893,116.65567680520088,5.554537121906508,1.2743976249028428
51,261,0.1634615384615384,1000.16,-793.9699999999996,206.1899999999999,1.2596949506908328,74.57,114.17,74.57,624,51,261,312,19.61098039215686,-3.0420306513409945,0.6608653846153844,0.7215484404395462,15,36,60.6,-10.91,4.0,25.0,94.44,-114.17,1.3076923076923077,6.525,0.3304326923076923,1.259694950690832,0.906340623819406,2.18807869195912,1.215422587930007,0.0875932503309159,0.201865522592738,0.935638609024348,0.356719073455148,2.5407686083075807,121.93491439934049,5.554537121906508,1.259694950690832
51,261,0.1634615384615384,1000.16,-793.9699999999996,206.1899999999999,1.2596949506908328,74.57,114.17,74.57,625,51,261,312,19.61098039215686,-3.0420306513409945,0.6608653846153844,0.7224543810730863,15,36,60.6,-10.91,4.0,25.0,94.44,-114.17,1.3076923076923077,6.525,0.329904,1.259694950690832,0.904353074522666,2.1849893850342568,1.2127572408779217,0.0873995754013702,0.2018663340292745,0.9356398920272528,0.356248132294747,2.5385482548282847,122.03171831805622,5.554537121906508,1.259694950690832
51,262,0.1629392971246006,1000.16,-803.2399999999996,196.9199999999999,1.2451571136895578,74.57,114.17,74.57,626,51,262,313,19.61098039215686,-3.065801526717556,0.629137380191693,0.7235616371878231,15,36,60.6,-10.91,4.0,25.0,94.44,-114.17,1.3076923076923077,6.55,0.3145686900958466,1.2451571136895572,0.8695544602939651,2.102511270307625,1.1660915385462856,0.0840332510805898,0.2060709155989211,0.9329838588679384,0.3558249760359367,2.443770164706325,127.92479179362184,5.554537121906508,1.2451571136895572
51,262,0.1629392971246006,1000.16,-803.2399999999996,196.9199999999999,1.2451571136895578,74.57,114.17,74.57,627,51,262,313,19.61098039215686,-3.065801526717556,0.629137380191693,0.724686820851532,15,36,60.6,-10.91,4.0,25.0,94.44,-114.17,1.3076923076923077,6.55,0.314066985645933,1.2451571136895572,0.8676698916755456,2.0995477366145714,1.1635642908348474,0.0838478600423981,0.2060716866091004,0.9329851359055268,0.3554031695578561,2.441367905511314,128.073227706683,5.554537121906508,1.2451571136895572
52,262,0.1656050955414012,1069.78,-803.2399999999996,266.5399999999999,1.331831084109358,74.57,114.17,74.57,628,52,262,314,20.572692307692307,-3.065801526717556,0.8488535031847131,0.7240526239929753,16,36,69.62,-10.91,4.0,25.0,94.44,-114.17,1.3,6.55,0.4244267515923567,1.331831084109357,1.1171648211585854,2.70541895746059,1.498142444895515,0.1079579693469682,0.1819784139412251,0.9495846063193,0.3548372409439105,3.1483866185713483,94.62061979440236,6.381301558203483,1.331831084109357
52,262,0.1656050955414012,1069.78,-803.2399999999996,266.5399999999999,1.331831084109358,74.57,114.17,74.57,629,52,262,314,20.572692307692307,-3.065801526717556,0.8488535031847131,0.7235775702479569,16,36,69.62,-10.91,4.0,25.0,94.44,-114.17,1.3,6.55,0.423751987281399,1.331831084109357,1.1003157207167078,2.666736444335195,1.4755474329042615,0.1063297452616969,0.1819794234520736,0.949585844253998,0.3542731117850172,3.10584033649274,94.62061979440236,6.381301558203483,1.331831084109357
52,263,0.165079365079365,1069.78,-813.1999999999996,256.5799999999999,1.3155189375307434,74.57,114.17,74.57,630,52,263,315,20.572692307692307,-3.092015209125474,0.8145396825396823,0.7235505573325284,16,36,69.62,-10.91,4.0,25.0,94.44,-114.17,1.3,6.414634146341464,0.4072698412698412,1.3155189375307426,1.0664775260065331,2.5867704375828318,1.43016967414045,0.1030594010926482,0.1853044310282033,0.9476255725432564,0.3537546449847855,3.014737873060016,98.3324499181542,6.381301558203483,1.3155189375307426
52,263,0.165079365079365,1069.78,-813.1999999999996,256.5799999999999,1.3155189375307434,74.57,114.17,74.57,631,52,263,315,20.572692307692307,-3.092015209125474,0.8145396825396823,0.723627116796629,16,36,69.62,-10.91,4.0,25.0,94.44,-114.17,1.3,6.414634146341464,0.4066244057052298,1.3155189375307426,1.064135950592359,2.58312934121721,1.4270295703263502,0.1028327554037424,0.1853054041716964,0.9476268090410008,0.3532378215024625,3.012519854375053,98.37126822043813,6.381301558203483,1.3155189375307426
52,264,0.1645569620253164,1069.78,-823.8899999999996,245.88999999999996,1.2984500358057514,74.57,114.17,74.57,632,52,264,316,20.572692307692307,-3.120795454545453,0.7781329113924048,0.72406838272162,16,36,69.62,-10.91,4.0,25.0,94.44,-114.17,1.3,6.439024390243903,0.3890664556962026,1.2984500358057507,1.027400885060497,2.495894208819037,1.3777670444689514,0.0992813409179003,0.189051846533288,0.9453946068595064,0.3527695714799963,2.9123852172118405,102.73191264386516,6.381301558203483,1.2984500358057507
52,264,0.1645569620253164,1069.78,-823.8899999999996,245.88999999999996,1.2984500358057514,74.57,114.17,74.57,633,52,264,316,20.572692307692307,-3.120795454545453,0.7781329113924048,0.7245739431726266,16,36,69.62,-10.91,4.0,25.0,94.44,-114.17,1.3,6.439024390243903,0.3884518167456556,1.2984500358057507,1.0184996621526232,2.476188969161422,1.3658303099807203,0.0984196756792882,0.1890527803916066,0.9453958418383508,0.3523028009204763,2.890978043579405,102.81589328561556,6.381301558203483,1.2984500358057507
52,265,0.1640378548895899,1069.78,-835.2499999999997,234.52999999999992,1.2807901825800665,74.57,114.17,74.57,634,52,265,317,20.572692307692307,-3.151886792452829,0.7398422712933751,0.7253725147825482,16,36,69.62,-11.36,4.0,25.0,94.44,-114.17,1.3,6.463414634146342,0.3699211356466877,1.2807901825800658,0.9793458609106184,2.382789967827306,1.3133242066657078,0.0946326788013892,0.1932523465469975,0.9428655378372652,0.3518872252704879,2.783124224409729,107.93250330448134,6.128521126760564,1.2807901825800658
52,265,0.1640378548895899,1069.78,-835.2499999999997,234.52999999999992,1.2807901825800665,74.57,114.17,74.57,635,52,265,317,20.572692307692307,-3.151886792452829,0.7398422712933751,0.7262077387617767,16,36,69.62,-11.36,4.0,25.0,94.44,-114.17,1.3,6.463414634146342,0.3693385826771653,1.2807901825800658,0.97734481808731,2.37970828076401,1.3106407644995444,0.0944358425010168,0.1932532381311821,0.9428667709895826,0.3514729585201845,2.780711273499531,108.06898904191368,6.128521126760564,1.2807901825800658
53,265,0.1666666666666666,1147.82,-835.2499999999997,312.56999999999994,1.374223286441186,74.57,114.17,74.57,636,53,265,318,21.65698113207547,-3.151886792452829,0.9829245283018866,0.7249821132234945,16,37,78.04,-11.36,4.0,25.0,94.44,-114.17,1.2926829268292683,6.463414634146342,0.4914622641509434,1.3742232864411852,1.2341530802773195,3.007368412418729,1.6550262575798842,0.1192499144153665,0.171344343011178,0.9572567267553386,0.3509203280822597,3.516903928084839,81.08718047157438,6.869718309859156,1.3742232864411852
53,265,0.1666666666666666,1147.82,-835.2499999999997,312.56999999999994,1.374223286441186,74.57,114.17,74.57,637,53,265,318,21.65698113207547,-3.151886792452829,0.9829245283018866,0.7239702085068596,16,37,78.04,-11.36,4.0,25.0,94.44,-114.17,1.2926829268292683,6.463414634146342,0.4906907378335949,1.3742232864411852,1.231711355650487,3.003777128044175,1.6517518514824825,0.119013983024497,0.1713454591220069,0.9572579017237952,0.3503694327477507,3.5154646510994603,81.08718047157438,6.869718309859156,1.3742232864411852
53,266,0.1661442006269592,1147.82,-847.5699999999997,300.24999999999994,1.3542480267116583,74.57,114.17,74.57,638,53,266,319,21.65698113207547,-3.1863533834586457,0.9412225705329152,0.7235295316583327,16,37,78.04,-12.32,4.0,25.0,94.44,-114.17,1.2926829268292683,6.333333333333333,0.4706112852664577,1.354248026711658,1.1926783395609477,2.9108568797759458,1.5994077236971274,0.115241927443835,0.1747316869892628,0.9553723907722186,0.3498677811393486,3.408940187853184,84.45542048293092,6.334415584415585,1.354248026711658
53,266,0.1661442006269592,1147.82,-847.5699999999997,300.24999999999994,1.3542480267116583,74.57,114.17,74.57,639,53,266,319,21.65698113207547,-3.1863533834586457,0.9412225705329152,0.7232265261462366,16,37,78.04,-12.32,4.0,25.0,94.44,-114.17,1.2926829268292683,6.333333333333333,0.4698748043818466,1.354248026711658,1.1899956517638066,2.906572241779967,1.5958101807212106,0.1149822208253285,0.1747327649639085,0.9553735679730108,0.3493676996455269,3.406141016960617,84.49645295587013,6.334415584415585,1.354248026711658
53,267,0.165625,1147.82,-859.5099999999998,288.30999999999995,1.335435306162814,74.57,114.17,74.57,640,53,267,320,21.65698113207547,-3.219138576779025,0.90096875,0.7233528108320628,16,37,78.04,-12.32,4.0,25.0,94.44,-114.17,1.2926829268292683,6.357142857142857,0.450484375,1.3354353061628137,1.151809563421994,2.815456104107332,1.5446018015582597,0.1112906742650414,0.1781809640211696,0.9534272400897243,0.3489150881629496,3.301117098392943,88.07991398147828,6.334415584415585,1.3354353061628137
53,267,0.165625,1147.82,-859.5099999999998,288.30999999999995,1.335435306162814,74.57,114.17,74.57,641,53,267,320,21.65698113207547,-3.219138576779025,0.90096875,0.723566887048224,16,37,78.04,-12.32,4.0,25.0,94.44,-114.17,1.2926829268292683,6.357142857142857,0.4497815912636505,1.3354353061628137,1.14912811133525,2.8110484624980554,1.5410059156969964,0.1110297388063025,0.1781820040538064,0.9534284187654516,0.3484638888846861,3.2976963983648826,88.16405951926748,6.334415584415585,1.3354353061628137
53,268,0.1651090342679127,1147.82,-873.2599999999998,274.55999999999995,1.3144080800677922,74.57,114.17,74.57,642,53,268,321,21.65698113207547,-3.2584328358208947,0.8553271028037381,0.7241479722400378,16,37,78.04,-13.75,4.0,25.0,94.44,-114.17,1.2926829268292683,6.380952380952381,0.4276635514018692,1.314408080067792,1.104622703330612,2.704173888862491,1.4813231907343598,0.1067252303786963,0.1823811577123019,0.9510273382844932,0.3480667969156368,3.173594014479774,92.71776660839164,5.6756363636363645,1.314408080067792
53,268,0.1651090342679127,1147.82,-873.2599999999998,274.55999999999995,1.3144080800677922,74.57,114.17,74.57,643,53,268,321,21.65698113207547,-3.2584328358208947,0.8553271028037381,0.7247803323252561,16,37,78.04,-13.75,4.0,25.0,94.44,-114.17,1.2926829268292683,6.380952380952381,0.4269984447900466,1.314408080067792,1.097289493733177,2.688203310224941,1.4714891963700911,0.1060123898764489,0.1823821540300535,0.9510285191709286,0.3476709400693528,3.1561150710907606,92.85620629370632,5.6756363636363645,1.314408080067792
54,268,0.1677018633540372,1234.9299999999998,-873.2599999999998,361.67,1.4141607310537527,74.57,114.17,74.57,644,54,268,322,22.86907407407407,-3.2584328358208947,1.123198757763975,0.7231860165579694,16,38,87.11,-13.75,4.0,25.0,94.44,-114.17,1.2857142857142858,6.380952380952381,0.5615993788819876,1.4141607310537527,1.3641626362414492,3.344602330492323,1.829371913961981,0.1317957950696273,0.1622744228168148,0.9635617481078568,0.3471310783611706,3.929819947789618,70.49133187712557,6.335272727272727,1.4141607310537527
54,268,0.1677018633540372,1234.9299999999998,-873.2599999999998,361.67,1.4141607310537527,74.57,114.17,74.57,645,54,268,322,22.86907407407407,-3.2584328358208947,1.123198757763975,0.7218425302441072,16,38,87.11,-13.75,4.0,25.0,94.44,-114.17,1.2857142857142858,6.380952380952381,0.5607286821705426,1.4141607310537527,1.3562585096525543,3.327803985689398,1.8187723074326867,0.1310321539754946,0.1622756307185515,0.9635628560429388,0.3465928906427811,3.913116934214307,70.49133187712557,6.335272727272727,1.4141607310537527
54,269,0.1671826625386996,1234.9299999999998,-892.6999999999998,342.23,1.3833650722527169,74.57,114.17,74.57,646,54,269,323,22.86907407407407,-3.318587360594795,1.0595356037151702,0.7212832733204976,16,38,87.11,-19.44,4.0,25.0,94.44,-114.17,1.2857142857142858,6.255813953488372,0.5297678018575852,1.3833650722527164,1.2988604053688233,3.1894107160724188,1.7418001949427695,0.1254856862546283,0.1667802872582119,0.961202497223805,0.3461224361872797,3.752603904203531,74.55231861613535,4.4809670781893,1.3833650722527164
54,269,0.1671826625386996,1234.9299999999998,-892.6999999999998,342.23,1.3833650722527169,74.57,114.17,74.57,647,54,269,323,22.86907407407407,-3.318587360594795,1.0595356037151702,0.7208716393117335,16,38,87.11,-19.44,4.0,25.0,94.44,-114.17,1.2857142857142858,6.255813953488372,0.5289489953632148,1.3833650722527164,1.2964473536481815,3.18592131981874,1.738564239839321,0.1252514914044336,0.1667814460006189,0.9612036146095854,0.3456534359959375,3.750714497926816,74.60912251994273,4.4809670781893,1.3833650722527164
54,270,0.1666666666666666,1234.9299999999998,-905.66,329.27,1.3635691098204623,74.57,114.17,74.57,648,54,270,324,22.86907407407407,-3.354296296296296,1.0162654320987654,0.7208985606472983,16,38,87.11,-19.44,4.0,25.0,94.44,-114.17,1.2857142857142858,6.27906976744186,0.5081327160493827,1.3635691098204623,1.2576578988318254,3.092913620208221,1.6865467330452268,0.1215011219151926,0.1699527097489139,0.959505996863893,0.3452297920936517,3.6429587701708432,77.64412184529414,4.4809670781893,1.3635691098204623
54,270,0.1666666666666666,1234.9299999999998,-905.66,329.27,1.3635691098204623,74.57,114.17,74.57,649,54,270,324,22.86907407407407,-3.354296296296296,1.0162654320987654,0.7210208790766869,16,38,87.11,-19.44,4.0,25.0,94.44,-114.17,1.2857142857142858,6.27906976744186,0.5073497688751926,1.3635691098204623,1.24567138146862,3.0657260645846787,1.6704725512520051,0.1203402745087234,0.169953832255686,0.959507117778004,0.3448074537195702,3.612657928449879,77.74252133507457,4.4809670781893,1.3635691098204623
54,271,0.1661538461538461,1234.9299999999998,-918.4,316.53,1.3446537456445993,74.57,114.17,74.57,650,54,271,325,22.86907407407407,-3.3889298892988924,0.9739384615384614,0.7214789879796949,16,38,87.11,-19.44,4.0,25.0,94.44,-114.17,1.2857142857142858,6.3023255813953485,0.4869692307692307,1.3446537456445995,1.2074866003811962,2.973901681369062,1.6192659251457642,0.1166460208062095,0.1732265880299668,0.9577297556484564,0.3444294454306278,3.5057589192803147,81.01418506934573,4.4809670781893,1.3446537456445995
54,271,0.1661538461538461,1234.9299999999998,-918.4,316.53,1.3446537456445993,74.57,114.17,74.57,651,54,271,325,22.86907407407407,-3.3889298892988924,0.9739384615384614,0.7219972174518737,16,38,87.11,-19.44,4.0,25.0,94.44,-114.17,1.2857142857142858,6.3023255813953485,0.4862211981566819,1.3446537456445995,1.2055026718684716,2.9711623192620373,1.616605433644189,0.1164490324314814,0.1732276740656757,0.9577308795501932,0.3440525984574734,3.5038324874546114,81.15679398477239,4.4809670781893,1.3446537456445995
54,272,0.1656441717791411,1234.9299999999998,-931.89,303.04,1.3251885952204658,74.57,114.17,74.57,652,54,272,326,22.86907407407407,-3.426066176470588,0.9295705521472392,0.7227867847366786,16,38,87.11,-19.44,4.0,25.0,94.44,-114.17,1.2857142857142858,6.325581395348837,0.4647852760736197,1.325188595220466,1.164573296614163,2.872266702431758,1.5617182467670154,0.1124866454916062,0.1768778921801286,0.9557203905416044,0.3437223314704364,3.3881223010217134,84.96300818373814,4.4809670781893,1.325188595220466
54,272,0.1656441717791411,1234.9299999999998,-931.89,303.04,1.3251885952204658,74.57,114.17,74.57,653,54,272,326,22.86907407407407,-3.426066176470588,0.9295705521472392,0.723611365772842,16,38,87.11,-19.44,4.0,25.0,94.44,-114.17,1.2857142857142858,6.325581395348837,0.4640735068912711,1.325188595220466,1.162015886477389,2.8679345138394696,1.558288703872052,0.1122309501884466,0.1768789391449631,0.9557215175784272,0.343393076020879,3.3839234615398484,85.15648099260825,4.4809670781893,1.325188595220466
54,273,0.1651376146788991,1234.9299999999998,-941.6699999999998,293.26,1.3114254462816062,74.57,114.17,74.57,654,54,273,327,22.86907407407407,-3.449340659340659,0.8968195718654434,0.7245968712987543,16,38,87.11,-19.44,4.0,25.0,94.44,-114.17,1.2857142857142858,6.348837209302325,0.4484097859327217,1.3114254462816062,1.131978516018758,2.7956445077062586,1.518007933510471,0.1093183509547043,0.1796443158838335,0.9541753062279388,0.3430976583287624,3.299289542029097,88.22965968764919,4.4809670781893,1.3114254462816062
54,273,0.1651376146788991,1234.9299999999998,-941.6699999999998,293.26,1.3114254462816062,74.57,114.17,74.57,655,54,273,327,22.86907407407407,-3.449340659340659,0.8968195718654434,0.725603155505049,16,38,87.11,-19.44,4.0,25.0,94.44,-114.17,1.2857142857142858,6.348837209302325,0.4477251908396946,1.3114254462816062,1.129479972252795,2.7913120773349824,1.5146573317055052,0.1090655878942192,0.1796453321656941,0.9541764332789772,0.3428031426754003,3.294835524078896,88.462933915297,4.4809670781893,1.3114254462816062
54,274,0.1646341463414634,1234.9299999999998,-954.7199999999998,280.21,1.2934996648231942,74.57,114.17,74.57,656,54,274,328,22.86907407407407,-3.4843795620437947,0.8542987804878048,0.7267671493501688,16,38,87.11,-19.44,4.0,25.0,94.44,-114.17,1.2857142857142858,6.372093023255814,0.4271493902439024,1.2934996648231942,1.088931120176246,2.692754680874333,1.460280434727432,0.1051344070888244,0.1835247225139892,0.9519842289734064,0.3425531994239313,3.17886717160281,92.87355911637702,4.4809670781893,1.2934996648231942
54,274,0.1646341463414634,1234.9299999999998,-954.7199999999998,280.21,1.2934996648231942,74.57,114.17,74.57,657,54,274,328,22.86907407407407,-3.4843795620437947,0.8542987804878048,0.7279396438219491,16,38,87.11,-19.44,4.0,25.0,94.44,-114.17,1.2857142857142858,6.372093023255814,0.4264992389649923,1.2934996648231942,1.0821725460833251,2.677681551783579,1.451217039135477,0.1044663068822217,0.1835256992319139,0.9519853579218448,0.3423040170347195,3.161436887179625,93.16426965490167,4.4809670781893,1.2934996648231942
54,275,0.1641337386018237,1234.9299999999998,-965.9799999999998,268.95,1.278421913497174,74.57,114.17,74.57,658,54,275,329,22.86907407407407,-3.5126545454545446,0.8174772036474164,0.7292123708073072,16,38,87.11,-19.44,4.0,25.0,94.44,-114.17,1.2857142857142858,6.395348837209302,0.4087386018237082,1.278421913497174,1.047046662478714,2.592238040497508,1.4041124614170768,0.101055960140621,0.187046830010549,0.9499667325476436,0.3420931613860976,3.0607062071521,97.4094813162298,4.4809670781893,1.278421913497174
54,275,0.1641337386018237,1234.9299999999998,-965.9799999999998,268.95,1.278421913497174,74.57,114.17,74.57,659,54,275,329,22.86907407407407,-3.5126545454545446,0.8174772036474164,0.730486066222815,16,38,87.11,-19.44,4.0,25.0,94.44,-114.17,1.2857142857142858,6.395348837209302,0.4081183611532625,1.278421913497174,1.0426540937898283,2.582825434602307,1.3982219307896322,0.1006125942456135,0.1870477709724325,0.9499678616814924,0.3418829456635716,3.049739997314308,97.75422941067112,4.4809670781893,1.278421913497174
54,276,0.1636363636363636,1234.9299999999998,-977.7899999999996,257.14,1.2629808036490455,74.57,114.17,74.57,660,54,276,330,22.86907407407407,-3.542717391304347,0.7792121212121211,0.731832376760486,16,38,87.11,-19.44,4.0,25.0,94.44,-114.17,1.2857142857142858,6.418604651162791,0.3896060606060605,1.2629808036490453,1.005433044034035,2.4919008272120844,1.3483076894649797,0.0969971081469916,0.1909358915570187,0.9477115457119244,0.341712651990756,2.942334848231589,102.65042389359884,4.4809670781893,1.2629808036490453
54,276,0.1636363636363636,1234.9299999999998,-977.7899999999996,257.14,1.2629808036490455,74.57,114.17,74.57,661,54,276,330,22.86907407407407,-3.542717391304347,0.7792121212121211,0.7331743232128163,16,38,87.11,-19.44,4.0,25.0,94.44,-114.17,1.2857142857142858,6.418604651162791,0.3890166414523449,1.2629808036490453,1.0033832331764634,2.4880940412907258,1.3455588482988647,0.0967756420753796,0.1909367945038162,0.9477126748395268,0.3415428735786752,2.937795839986489,103.05693396593296,4.4809670781893,1.2629808036490453
54,277,0.1631419939577039,1234.9299999999998,-988.2899999999996,246.64,1.249562375416123,74.57,115.03000000000004,74.57,662,54,277,331,22.86907407407407,-3.567833935018049,0.7451359516616314,0.7345556591997642,16,38,87.11,-19.44,4.0,25.0,94.44,-115.03,1.2857142857142858,6.441860465116279,0.3725679758308157,1.249562375416123,0.9699426391730824,2.4062762037066734,1.3007142807738803,0.093522580504588,0.1945702998843458,0.9455767489268194,0.3414084299922212,2.841003777191975,107.91067953292249,4.4809670781893,1.249562375416123
54,277,0.1631419939577039,1234.9299999999998,-988.2899999999996,246.64,1.249562375416123,74.57,115.03000000000004,74.57,663,54,277,331,22.86907407407407,-3.567833935018049,0.7451359516616314,0.7359294356434587,16,38,87.11,-19.44,4.0,25.0,94.44,-115.03,1.2857142857142858,6.441860465116279,0.3720060331825037,1.249562375416123,0.9619815172400948,2.387619991269972,1.2900382422423158,0.0927274767870892,0.1945711676830143,0.9455778767570824,0.3412743919671142,2.818791974678232,108.37706779111257,4.4809670781893,1.249562375416123
